feature_set,score_count_bin,model,k,avg_precision_at_k,std_precision_at_k_across_users,avg_ndcg_at_k,std_ndcg_at_k_across_users,avg_mrr_at_k,users_evaluated,avg_score_count
complete_num_genres,completed_50_100,knn_all_available,5,0.26127272727272727,0.10788984281116634,0.22587512812381114,0.12924622727861113,0.46257575757575764,11,81.54545454545455
complete_num_genres,completed_50_100,bayesian_ridge,5,0.18818181818181817,0.1447990457025309,0.17823163270174638,0.1556976343249071,0.35477272727272724,11,81.54545454545455
complete_num_genres,completed_50_100,global_mean,5,0.1,0.06944350221583011,0.10239453979803897,0.06656809977658784,0.2387878787878788,11,81.54545454545455
complete_num_genres,completed_100_400,knn_all_available,5,0.4176744186046512,0.20492085823442885,0.3959173650361498,0.21175675813590494,0.6839496124031008,43,202.09302325581396
complete_num_genres,completed_100_400,bayesian_ridge,5,0.2585581395348837,0.1972039435428136,0.23658173165434468,0.1876736737835449,0.4204961240310077,43,202.09302325581396
complete_num_genres,completed_100_400,global_mean,5,0.14446511627906977,0.11455989259879769,0.1329727410129715,0.1047268998971276,0.2781201550387597,43,202.09302325581396
complete_num_genres,completed_400_plus,knn_all_available,5,0.6105333333333333,0.18339881081818338,0.5746170966952874,0.1700434527808381,0.8376111111111111,15,643.5333333333333
complete_num_genres,completed_400_plus,bayesian_ridge,5,0.4502666666666667,0.21583706376625422,0.41443489818041024,0.21932206274660943,0.6471666666666667,15,643.5333333333333
complete_num_genres,completed_400_plus,global_mean,5,0.24346666666666666,0.2257159614163235,0.22019895816920598,0.1763578101514928,0.3840222222222222,15,643.5333333333333
